Entity,Year,Annual CO2 Emissions from Oil,Annual CO2 Emissions from Coal,Annual CO2 Emissions from Cement,Annual CO2 Emissions from Gas,Annual CO2 Emissions from Flaring,Annual CO2 Emissions from Other Industries,Electricity_Generation,Coal,Gas,Hydro,Solar,Wind,Oil,Nuclear,Other renewables,Bioenergy,sector,sub_sector,number_of_electricity_accounts,sector_ng,sub_sector_ng,ng_consumption_tj
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Overall,Overall,1283320,Industrial-related,Other Industrial-related,0.0
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Overall,Overall,1283320,Commerce and Service-related,Wholesale and Retail Trade,116.7
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Overall,Overall,1283320,Commerce and Service-related,Accommodation and Food Services,2060.9
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Overall,Overall,1283320,Commerce and Service-related,Information and Communications,0.0
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Overall,Overall,1283320,Commerce and Service-related,Financial and Insurance Activities,250.3
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Overall,Overall,1283320,Commerce and Service-related,Real Estate Activities,74.8
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Overall,Overall,1283320,Commerce and Service-related,"Professional, Scientific & Technical, Administration & Support Activities",101.9
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Overall,Overall,1283320,Commerce and Service-related,Other Commerce and Service-related,445.8
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Overall,Overall,1283320,Transport-related (49-53),Transport-related,574.9
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Overall,Overall,1283320,Households,Households,2262.9
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Overall,Overall,1283320,Others (00),Others,34.7
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Transport-Related,Transport-related,2750,Industrial-related,Manufacturing,29960.9
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Transport-Related,Transport-related,2750,Industrial-related,Construction,132.2
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Transport-Related,Transport-related,2750,Industrial-related,Utilities,320.3
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Transport-Related,Transport-related,2750,Industrial-related,Other Industrial-related,0.0
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Transport-Related,Transport-related,2750,Commerce and Service-related,Wholesale and Retail Trade,116.7
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Transport-Related,Transport-related,2750,Commerce and Service-related,Accommodation and Food Services,2060.9
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Transport-Related,Transport-related,2750,Commerce and Service-related,Information and Communications,0.0
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Transport-Related,Transport-related,2750,Commerce and Service-related,Financial and Insurance Activities,250.3
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Transport-Related,Transport-related,2750,Commerce and Service-related,Real Estate Activities,74.8
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Transport-Related,Transport-related,2750,Commerce and Service-related,"Professional, Scientific & Technical, Administration & Support Activities",101.9
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Transport-Related,Transport-related,2750,Commerce and Service-related,Other Commerce and Service-related,445.8
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Transport-Related,Transport-related,2750,Transport-related (49-53),Transport-related,574.9
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Transport-Related,Transport-related,2750,Households,Households,2262.9
Singapore,2009,29390112.0,32974.0,0.0,13709523.0,0.0,0.0,41.48181560283683,0.0,70.17544,0.0,0.0,0.0,29.82456,0.0,0.0,0.0,Transport-Related,Transport-related,2750,Others (00),Others,34.7
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Accommodation and Food Services,10460,Industrial-related,Manufacturing,40298.5
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Accommodation and Food Services,10460,Industrial-related,Construction,154.6
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Accommodation and Food Services,10460,Industrial-related,Utilities,348.4
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Accommodation and Food Services,10460,Industrial-related,Other Industrial-related,0.0
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Accommodation and Food Services,10460,Commerce and Service-related,Wholesale and Retail Trade,113.8
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Accommodation and Food Services,10460,Commerce and Service-related,Accommodation and Food Services,2202.6
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Accommodation and Food Services,10460,Commerce and Service-related,Information and Communications,0.3
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Accommodation and Food Services,10460,Commerce and Service-related,Financial and Insurance Activities,288.4
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Accommodation and Food Services,10460,Commerce and Service-related,Real Estate Activities,77.4
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Accommodation and Food Services,10460,Commerce and Service-related,"Professional, Scientific & Technical, Administration & Support Activities",98.3
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Accommodation and Food Services,10460,Commerce and Service-related,Other Commerce and Service-related,497.7
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Accommodation and Food Services,10460,Transport-related (49-53),Transport-related,872.9
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Accommodation and Food Services,10460,Households,Households,2257.2
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Accommodation and Food Services,10460,Others (00),Others,34.1
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Commerce and Services-related,110410,Industrial-related,Manufacturing,40298.5
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Commerce and Services-related,110410,Industrial-related,Construction,154.6
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Commerce and Services-related,110410,Industrial-related,Utilities,348.4
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Commerce and Services-related,110410,Industrial-related,Other Industrial-related,0.0
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Commerce and Services-related,110410,Commerce and Service-related,Wholesale and Retail Trade,113.8
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Commerce and Services-related,110410,Commerce and Service-related,Accommodation and Food Services,2202.6
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Commerce and Services-related,110410,Commerce and Service-related,Information and Communications,0.3
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Commerce and Services-related,110410,Commerce and Service-related,Financial and Insurance Activities,288.4
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Commerce and Services-related,110410,Commerce and Service-related,Real Estate Activities,77.4
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Commerce and Services-related,110410,Commerce and Service-related,"Professional, Scientific & Technical, Administration & Support Activities",98.3
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Commerce and Services-related,110410,Commerce and Service-related,Other Commerce and Service-related,497.7
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Commerce and Services-related,110410,Transport-related (49-53),Transport-related,872.9
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Commerce and Services-related,110410,Households,Households,2257.2
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Commerce and Services-related,110410,Others (00),Others,34.1
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Financial and Insurance Activities,4120,Industrial-related,Manufacturing,40298.5
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Financial and Insurance Activities,4120,Industrial-related,Construction,154.6
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Financial and Insurance Activities,4120,Industrial-related,Utilities,348.4
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Financial and Insurance Activities,4120,Industrial-related,Other Industrial-related,0.0
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Financial and Insurance Activities,4120,Commerce and Service-related,Wholesale and Retail Trade,113.8
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Financial and Insurance Activities,4120,Commerce and Service-related,Accommodation and Food Services,2202.6
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Financial and Insurance Activities,4120,Commerce and Service-related,Information and Communications,0.3
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Financial and Insurance Activities,4120,Commerce and Service-related,Financial and Insurance Activities,288.4
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Financial and Insurance Activities,4120,Commerce and Service-related,Real Estate Activities,77.4
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Financial and Insurance Activities,4120,Commerce and Service-related,"Professional, Scientific & Technical, Administration & Support Activities",98.3
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Financial and Insurance Activities,4120,Commerce and Service-related,Other Commerce and Service-related,497.7
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Financial and Insurance Activities,4120,Transport-related (49-53),Transport-related,872.9
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Financial and Insurance Activities,4120,Households,Households,2257.2
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Financial and Insurance Activities,4120,Others (00),Others,34.1
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Information and Communications,9460,Industrial-related,Manufacturing,40298.5
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Information and Communications,9460,Industrial-related,Construction,154.6
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Information and Communications,9460,Industrial-related,Utilities,348.4
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Information and Communications,9460,Industrial-related,Other Industrial-related,0.0
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Information and Communications,9460,Commerce and Service-related,Wholesale and Retail Trade,113.8
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Information and Communications,9460,Commerce and Service-related,Accommodation and Food Services,2202.6
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Information and Communications,9460,Commerce and Service-related,Information and Communications,0.3
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Information and Communications,9460,Commerce and Service-related,Financial and Insurance Activities,288.4
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Information and Communications,9460,Commerce and Service-related,Real Estate Activities,77.4
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Information and Communications,9460,Commerce and Service-related,"Professional, Scientific & Technical, Administration & Support Activities",98.3
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Information and Communications,9460,Commerce and Service-related,Other Commerce and Service-related,497.7
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Information and Communications,9460,Transport-related (49-53),Transport-related,872.9
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Information and Communications,9460,Households,Households,2257.2
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Information and Communications,9460,Others (00),Others,34.1
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Other Commerce and Services-related,24220,Industrial-related,Manufacturing,40298.5
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Other Commerce and Services-related,24220,Industrial-related,Construction,154.6
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Other Commerce and Services-related,24220,Industrial-related,Utilities,348.4
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Other Commerce and Services-related,24220,Industrial-related,Other Industrial-related,0.0
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Other Commerce and Services-related,24220,Commerce and Service-related,Wholesale and Retail Trade,113.8
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Other Commerce and Services-related,24220,Commerce and Service-related,Accommodation and Food Services,2202.6
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Other Commerce and Services-related,24220,Commerce and Service-related,Information and Communications,0.3
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Other Commerce and Services-related,24220,Commerce and Service-related,Financial and Insurance Activities,288.4
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Other Commerce and Services-related,24220,Commerce and Service-related,Real Estate Activities,77.4
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Other Commerce and Services-related,24220,Commerce and Service-related,"Professional, Scientific & Technical, Administration & Support Activities",98.3
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Other Commerce and Services-related,24220,Commerce and Service-related,Other Commerce and Service-related,497.7
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Other Commerce and Services-related,24220,Transport-related (49-53),Transport-related,872.9
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Other Commerce and Services-related,24220,Households,Households,2257.2
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,Other Commerce and Services-related,24220,Others (00),Others,34.1
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,"Professional, Scientific & Technical, Administration & Support Activities",9910,Industrial-related,Manufacturing,40298.5
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,"Professional, Scientific & Technical, Administration & Support Activities",9910,Industrial-related,Construction,154.6
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,"Professional, Scientific & Technical, Administration & Support Activities",9910,Industrial-related,Utilities,348.4
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,"Professional, Scientific & Technical, Administration & Support Activities",9910,Industrial-related,Other Industrial-related,0.0
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,"Professional, Scientific & Technical, Administration & Support Activities",9910,Commerce and Service-related,Wholesale and Retail Trade,113.8
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,"Professional, Scientific & Technical, Administration & Support Activities",9910,Commerce and Service-related,Accommodation and Food Services,2202.6
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,"Professional, Scientific & Technical, Administration & Support Activities",9910,Commerce and Service-related,Information and Communications,0.3
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,"Professional, Scientific & Technical, Administration & Support Activities",9910,Commerce and Service-related,Financial and Insurance Activities,288.4
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,"Professional, Scientific & Technical, Administration & Support Activities",9910,Commerce and Service-related,Real Estate Activities,77.4
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,"Professional, Scientific & Technical, Administration & Support Activities",9910,Commerce and Service-related,"Professional, Scientific & Technical, Administration & Support Activities",98.3
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,"Professional, Scientific & Technical, Administration & Support Activities",9910,Commerce and Service-related,Other Commerce and Service-related,497.7
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,"Professional, Scientific & Technical, Administration & Support Activities",9910,Transport-related (49-53),Transport-related,872.9
Singapore,2010,40156450.0,51299.0,0.0,14858509.0,0.0,0.0,42.48202836879432,0.0,70.38328,0.0,0.0,0.0,29.616726,0.0,0.0,0.0,Commerce and Services-related,"Professional, Scientific & Technical, Administration & Support Activities",9910,Households,Households,2257.2
